Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,BEL,85277,OPTSTK,CE,340,BHARAT ELECTRONICS LTD,BEL MAR 340 CE,BEL27MAR25C340,2025-03-27,2850,0.05
NFO,nse_fo,BEL,85278,OPTSTK,PE,340,BHARAT ELECTRONICS LTD,BEL MAR 340 PE,BEL27MAR25P340,2025-03-27,2850,0.05
NFO,nse_fo,HDFCAMC,85281,OPTSTK,CE,4600,HDFC AMC LIMITED,HDFCAMC FEB 4600 CE,HDFCAMC27FEB25C4600,2025-02-27,150,0.05
NFO,nse_fo,HDFCAMC,85282,OPTSTK,PE,4600,HDFC AMC LIMITED,HDFCAMC FEB 4600 PE,HDFCAMC27FEB25P4600,2025-02-27,150,0.05
NFO,nse_fo,HDFCAMC,85283,OPTSTK,CE,4700,HDFC AMC LIMITED,HDFCAMC FEB 4700 CE,HDFCAMC27FEB25C4700,2025-02-27,150,0.05
NFO,nse_fo,BERGEPAINT,85381,OPTSTK,CE,425,BERGER PAINTS (I) LTD,BERGEPAINT FEB 425 CE,BERGEPAINT27FEB25C425,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85382,OPTSTK,PE,425,BERGER PAINTS (I) LTD,BERGEPAINT FEB 425 PE,BERGEPAINT27FEB25P425,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85383,OPTSTK,CE,435,BERGER PAINTS (I) LTD,BERGEPAINT FEB 435 CE,BERGEPAINT27FEB25C435,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85384,OPTSTK,PE,435,BERGER PAINTS (I) LTD,BERGEPAINT FEB 435 PE,BERGEPAINT27FEB25P435,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85385,OPTSTK,CE,445,BERGER PAINTS (I) LTD,BERGEPAINT FEB 445 CE,BERGEPAINT27FEB25C445,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85386,OPTSTK,PE,445,BERGER PAINTS (I) LTD,BERGEPAINT FEB 445 PE,BERGEPAINT27FEB25P445,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85387,OPTSTK,CE,455,BERGER PAINTS (I) LTD,BERGEPAINT FEB 455 CE,BERGEPAINT27FEB25C455,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85388,OPTSTK,PE,455,BERGER PAINTS (I) LTD,BERGEPAINT FEB 455 PE,BERGEPAINT27FEB25P455,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85389,OPTSTK,CE,465,BERGER PAINTS (I) LTD,BERGEPAINT FEB 465 CE,BERGEPAINT27FEB25C465,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85390,OPTSTK,PE,465,BERGER PAINTS (I) LTD,BERGEPAINT FEB 465 PE,BERGEPAINT27FEB25P465,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85391,OPTSTK,CE,475,BERGER PAINTS (I) LTD,BERGEPAINT FEB 475 CE,BERGEPAINT27FEB25C475,2025-02-27,1320,0.05
NFO,nse_fo,ADANIENT,85433,OPTSTK,CE,2020,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2020 CE,ADANIENT27MAR25C2020,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85434,OPTSTK,PE,2020,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2020 PE,ADANIENT27MAR25P2020,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85435,OPTSTK,CE,2060,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2060 CE,ADANIENT27MAR25C2060,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85436,OPTSTK,PE,2060,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2060 PE,ADANIENT27MAR25P2060,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85437,OPTSTK,CE,2100,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2100 CE,ADANIENT27MAR25C2100,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85438,OPTSTK,PE,2100,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2100 PE,ADANIENT27MAR25P2100,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85439,OPTSTK,CE,2140,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2140 CE,ADANIENT27MAR25C2140,2025-03-27,300,0.05
NFO,nse_fo,BERGEPAINT,85440,OPTSTK,PE,475,BERGER PAINTS (I) LTD,BERGEPAINT FEB 475 PE,BERGEPAINT27FEB25P475,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85441,OPTSTK,CE,485,BERGER PAINTS (I) LTD,BERGEPAINT FEB 485 CE,BERGEPAINT27FEB25C485,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85442,OPTSTK,PE,485,BERGER PAINTS (I) LTD,BERGEPAINT FEB 485 PE,BERGEPAINT27FEB25P485,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85443,OPTSTK,CE,495,BERGER PAINTS (I) LTD,BERGEPAINT FEB 495 CE,BERGEPAINT27FEB25C495,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85444,OPTSTK,PE,495,BERGER PAINTS (I) LTD,BERGEPAINT FEB 495 PE,BERGEPAINT27FEB25P495,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85445,OPTSTK,CE,505,BERGER PAINTS (I) LTD,BERGEPAINT FEB 505 CE,BERGEPAINT27FEB25C505,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85446,OPTSTK,PE,505,BERGER PAINTS (I) LTD,BERGEPAINT FEB 505 PE,BERGEPAINT27FEB25P505,2025-02-27,1320,0.05
NFO,nse_fo,ADANIENT,85447,OPTSTK,PE,2140,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2140 PE,ADANIENT27MAR25P2140,2025-03-27,300,0.05
NFO,nse_fo,BERGEPAINT,85448,OPTSTK,CE,515,BERGER PAINTS (I) LTD,BERGEPAINT FEB 515 CE,BERGEPAINT27FEB25C515,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85449,OPTSTK,PE,515,BERGER PAINTS (I) LTD,BERGEPAINT FEB 515 PE,BERGEPAINT27FEB25P515,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85450,OPTSTK,CE,525,BERGER PAINTS (I) LTD,BERGEPAINT FEB 525 CE,BERGEPAINT27FEB25C525,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85451,OPTSTK,PE,525,BERGER PAINTS (I) LTD,BERGEPAINT FEB 525 PE,BERGEPAINT27FEB25P525,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85452,OPTSTK,CE,535,BERGER PAINTS (I) LTD,BERGEPAINT FEB 535 CE,BERGEPAINT27FEB25C535,2025-02-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85453,OPTSTK,PE,535,BERGER PAINTS (I) LTD,BERGEPAINT FEB 535 PE,BERGEPAINT27FEB25P535,2025-02-27,1320,0.05
NFO,nse_fo,ADANIENT,85464,OPTSTK,CE,2180,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2180 CE,ADANIENT27MAR25C2180,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85477,OPTSTK,PE,2180,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2180 PE,ADANIENT27MAR25P2180,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85478,OPTSTK,CE,2220,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2220 CE,ADANIENT27MAR25C2220,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85479,OPTSTK,PE,2220,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2220 PE,ADANIENT27MAR25P2220,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85480,OPTSTK,CE,2260,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2260 CE,ADANIENT27MAR25C2260,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85481,OPTSTK,PE,2260,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2260 PE,ADANIENT27MAR25P2260,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85482,OPTSTK,CE,2300,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2300 CE,ADANIENT27MAR25C2300,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85483,OPTSTK,PE,2300,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2300 PE,ADANIENT27MAR25P2300,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85484,OPTSTK,CE,2340,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2340 CE,ADANIENT27MAR25C2340,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85485,OPTSTK,PE,2340,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2340 PE,ADANIENT27MAR25P2340,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85486,OPTSTK,CE,2380,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2380 CE,ADANIENT27MAR25C2380,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85487,OPTSTK,PE,2380,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2380 PE,ADANIENT27MAR25P2380,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85488,OPTSTK,CE,2420,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2420 CE,ADANIENT27MAR25C2420,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85489,OPTSTK,PE,2420,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2420 PE,ADANIENT27MAR25P2420,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85490,OPTSTK,CE,2460,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2460 CE,ADANIENT27MAR25C2460,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85491,OPTSTK,PE,2460,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2460 PE,ADANIENT27MAR25P2460,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85492,OPTSTK,CE,2500,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2500 CE,ADANIENT27MAR25C2500,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85493,OPTSTK,PE,2500,ADANI ENTERPRISES LIMITED,ADANIENT MAR 2500 PE,ADANIENT27MAR25P2500,2025-03-27,300,0.05
NFO,nse_fo,ADANIENT,85578,OPTSTK,CE,1840,ADANI ENTERPRISES LIMITED,ADANIENT APR 1840 CE,ADANIENT24APR25C1840,2025-04-24,300,0.05
NFO,nse_fo,ADANIENT,85579,OPTSTK,PE,1840,ADANI ENTERPRISES LIMITED,ADANIENT APR 1840 PE,ADANIENT24APR25P1840,2025-04-24,300,0.05
NFO,nse_fo,HDFCBANK,85584,OPTSTK,PE,1360,HDFC BANK LTD,HDFCBANK FEB 1360 PE,HDFCBANK27FEB25P1360,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85585,OPTSTK,CE,1400,HDFC BANK LTD,HDFCBANK FEB 1400 CE,HDFCBANK27FEB25C1400,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85586,OPTSTK,PE,1400,HDFC BANK LTD,HDFCBANK FEB 1400 PE,HDFCBANK27FEB25P1400,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85587,OPTSTK,CE,1440,HDFC BANK LTD,HDFCBANK FEB 1440 CE,HDFCBANK27FEB25C1440,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85588,OPTSTK,PE,1440,HDFC BANK LTD,HDFCBANK FEB 1440 PE,HDFCBANK27FEB25P1440,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85592,OPTSTK,PE,1460,HDFC BANK LTD,HDFCBANK FEB 1460 PE,HDFCBANK27FEB25P1460,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85593,OPTSTK,CE,1480,HDFC BANK LTD,HDFCBANK FEB 1480 CE,HDFCBANK27FEB25C1480,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85594,OPTSTK,PE,1480,HDFC BANK LTD,HDFCBANK FEB 1480 PE,HDFCBANK27FEB25P1480,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85595,OPTSTK,CE,1500,HDFC BANK LTD,HDFCBANK FEB 1500 CE,HDFCBANK27FEB25C1500,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85596,OPTSTK,PE,1500,HDFC BANK LTD,HDFCBANK FEB 1500 PE,HDFCBANK27FEB25P1500,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85597,OPTSTK,CE,1520,HDFC BANK LTD,HDFCBANK FEB 1520 CE,HDFCBANK27FEB25C1520,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85600,OPTSTK,PE,1520,HDFC BANK LTD,HDFCBANK FEB 1520 PE,HDFCBANK27FEB25P1520,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85601,OPTSTK,CE,1540,HDFC BANK LTD,HDFCBANK FEB 1540 CE,HDFCBANK27FEB25C1540,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85602,OPTSTK,PE,1540,HDFC BANK LTD,HDFCBANK FEB 1540 PE,HDFCBANK27FEB25P1540,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85603,OPTSTK,CE,1560,HDFC BANK LTD,HDFCBANK FEB 1560 CE,HDFCBANK27FEB25C1560,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85604,OPTSTK,PE,1560,HDFC BANK LTD,HDFCBANK FEB 1560 PE,HDFCBANK27FEB25P1560,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85605,OPTSTK,CE,1580,HDFC BANK LTD,HDFCBANK FEB 1580 CE,HDFCBANK27FEB25C1580,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85606,OPTSTK,PE,1580,HDFC BANK LTD,HDFCBANK FEB 1580 PE,HDFCBANK27FEB25P1580,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85607,OPTSTK,CE,1600,HDFC BANK LTD,HDFCBANK FEB 1600 CE,HDFCBANK27FEB25C1600,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85608,OPTSTK,PE,1600,HDFC BANK LTD,HDFCBANK FEB 1600 PE,HDFCBANK27FEB25P1600,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85609,OPTSTK,CE,1620,HDFC BANK LTD,HDFCBANK FEB 1620 CE,HDFCBANK27FEB25C1620,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85610,OPTSTK,PE,1620,HDFC BANK LTD,HDFCBANK FEB 1620 PE,HDFCBANK27FEB25P1620,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85611,OPTSTK,CE,1640,HDFC BANK LTD,HDFCBANK FEB 1640 CE,HDFCBANK27FEB25C1640,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85612,OPTSTK,PE,1640,HDFC BANK LTD,HDFCBANK FEB 1640 PE,HDFCBANK27FEB25P1640,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85613,OPTSTK,CE,1660,HDFC BANK LTD,HDFCBANK FEB 1660 CE,HDFCBANK27FEB25C1660,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85614,OPTSTK,PE,1660,HDFC BANK LTD,HDFCBANK FEB 1660 PE,HDFCBANK27FEB25P1660,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85615,OPTSTK,CE,1680,HDFC BANK LTD,HDFCBANK FEB 1680 CE,HDFCBANK27FEB25C1680,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85616,OPTSTK,PE,1680,HDFC BANK LTD,HDFCBANK FEB 1680 PE,HDFCBANK27FEB25P1680,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85617,OPTSTK,CE,1700,HDFC BANK LTD,HDFCBANK FEB 1700 CE,HDFCBANK27FEB25C1700,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85618,OPTSTK,PE,1700,HDFC BANK LTD,HDFCBANK FEB 1700 PE,HDFCBANK27FEB25P1700,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85619,OPTSTK,CE,1720,HDFC BANK LTD,HDFCBANK FEB 1720 CE,HDFCBANK27FEB25C1720,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85620,OPTSTK,PE,1720,HDFC BANK LTD,HDFCBANK FEB 1720 PE,HDFCBANK27FEB25P1720,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85621,OPTSTK,CE,1740,HDFC BANK LTD,HDFCBANK FEB 1740 CE,HDFCBANK27FEB25C1740,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85622,OPTSTK,PE,1740,HDFC BANK LTD,HDFCBANK FEB 1740 PE,HDFCBANK27FEB25P1740,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85625,OPTSTK,CE,1760,HDFC BANK LTD,HDFCBANK FEB 1760 CE,HDFCBANK27FEB25C1760,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85626,OPTSTK,PE,1760,HDFC BANK LTD,HDFCBANK FEB 1760 PE,HDFCBANK27FEB25P1760,2025-02-27,550,0.05
NFO,nse_fo,BERGEPAINT,85627,OPTSTK,PE,380,BERGER PAINTS (I) LTD,BERGEPAINT MAR 380 PE,BERGEPAINT27MAR25P380,2025-03-27,1320,0.05
NFO,nse_fo,HDFCBANK,85628,OPTSTK,CE,1780,HDFC BANK LTD,HDFCBANK FEB 1780 CE,HDFCBANK27FEB25C1780,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85629,OPTSTK,PE,1780,HDFC BANK LTD,HDFCBANK FEB 1780 PE,HDFCBANK27FEB25P1780,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85630,OPTSTK,CE,1800,HDFC BANK LTD,HDFCBANK FEB 1800 CE,HDFCBANK27FEB25C1800,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85631,OPTSTK,PE,1800,HDFC BANK LTD,HDFCBANK FEB 1800 PE,HDFCBANK27FEB25P1800,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85632,OPTSTK,CE,1820,HDFC BANK LTD,HDFCBANK FEB 1820 CE,HDFCBANK27FEB25C1820,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85633,OPTSTK,PE,1820,HDFC BANK LTD,HDFCBANK FEB 1820 PE,HDFCBANK27FEB25P1820,2025-02-27,550,0.05
NFO,nse_fo,BERGEPAINT,85636,OPTSTK,CE,400,BERGER PAINTS (I) LTD,BERGEPAINT MAR 400 CE,BERGEPAINT27MAR25C400,2025-03-27,1320,0.05
NFO,nse_fo,HDFCBANK,85637,OPTSTK,CE,1840,HDFC BANK LTD,HDFCBANK FEB 1840 CE,HDFCBANK27FEB25C1840,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85638,OPTSTK,PE,1840,HDFC BANK LTD,HDFCBANK FEB 1840 PE,HDFCBANK27FEB25P1840,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85639,OPTSTK,CE,1860,HDFC BANK LTD,HDFCBANK FEB 1860 CE,HDFCBANK27FEB25C1860,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85640,OPTSTK,PE,1860,HDFC BANK LTD,HDFCBANK FEB 1860 PE,HDFCBANK27FEB25P1860,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85641,OPTSTK,CE,1880,HDFC BANK LTD,HDFCBANK FEB 1880 CE,HDFCBANK27FEB25C1880,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85642,OPTSTK,PE,1880,HDFC BANK LTD,HDFCBANK FEB 1880 PE,HDFCBANK27FEB25P1880,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85643,OPTSTK,CE,1900,HDFC BANK LTD,HDFCBANK FEB 1900 CE,HDFCBANK27FEB25C1900,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85644,OPTSTK,PE,1900,HDFC BANK LTD,HDFCBANK FEB 1900 PE,HDFCBANK27FEB25P1900,2025-02-27,550,0.05
NFO,nse_fo,BERGEPAINT,85645,OPTSTK,PE,400,BERGER PAINTS (I) LTD,BERGEPAINT MAR 400 PE,BERGEPAINT27MAR25P400,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85646,OPTSTK,CE,410,BERGER PAINTS (I) LTD,BERGEPAINT MAR 410 CE,BERGEPAINT27MAR25C410,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85647,OPTSTK,PE,410,BERGER PAINTS (I) LTD,BERGEPAINT MAR 410 PE,BERGEPAINT27MAR25P410,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85648,OPTSTK,CE,420,BERGER PAINTS (I) LTD,BERGEPAINT MAR 420 CE,BERGEPAINT27MAR25C420,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85649,OPTSTK,PE,420,BERGER PAINTS (I) LTD,BERGEPAINT MAR 420 PE,BERGEPAINT27MAR25P420,2025-03-27,1320,0.05
NFO,nse_fo,HDFCBANK,85650,OPTSTK,CE,1920,HDFC BANK LTD,HDFCBANK FEB 1920 CE,HDFCBANK27FEB25C1920,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85651,OPTSTK,PE,1920,HDFC BANK LTD,HDFCBANK FEB 1920 PE,HDFCBANK27FEB25P1920,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85652,OPTSTK,CE,1940,HDFC BANK LTD,HDFCBANK FEB 1940 CE,HDFCBANK27FEB25C1940,2025-02-27,550,0.05
NFO,nse_fo,ADANIENT,85653,OPTSTK,CE,1920,ADANI ENTERPRISES LIMITED,ADANIENT APR 1920 CE,ADANIENT24APR25C1920,2025-04-24,300,0.05
NFO,nse_fo,ADANIENT,85654,OPTSTK,PE,1920,ADANI ENTERPRISES LIMITED,ADANIENT APR 1920 PE,ADANIENT24APR25P1920,2025-04-24,300,0.05
NFO,nse_fo,HDFCBANK,85655,OPTSTK,PE,1940,HDFC BANK LTD,HDFCBANK FEB 1940 PE,HDFCBANK27FEB25P1940,2025-02-27,550,0.05
NFO,nse_fo,BERGEPAINT,85656,OPTSTK,CE,430,BERGER PAINTS (I) LTD,BERGEPAINT MAR 430 CE,BERGEPAINT27MAR25C430,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85657,OPTSTK,PE,430,BERGER PAINTS (I) LTD,BERGEPAINT MAR 430 PE,BERGEPAINT27MAR25P430,2025-03-27,1320,0.05
NFO,nse_fo,HDFCBANK,85658,OPTSTK,CE,1960,HDFC BANK LTD,HDFCBANK FEB 1960 CE,HDFCBANK27FEB25C1960,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85659,OPTSTK,PE,1960,HDFC BANK LTD,HDFCBANK FEB 1960 PE,HDFCBANK27FEB25P1960,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85660,OPTSTK,CE,1980,HDFC BANK LTD,HDFCBANK FEB 1980 CE,HDFCBANK27FEB25C1980,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85661,OPTSTK,PE,1980,HDFC BANK LTD,HDFCBANK FEB 1980 PE,HDFCBANK27FEB25P1980,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85662,OPTSTK,CE,2000,HDFC BANK LTD,HDFCBANK FEB 2000 CE,HDFCBANK27FEB25C2000,2025-02-27,550,0.05
NFO,nse_fo,HDFCBANK,85663,OPTSTK,PE,2000,HDFC BANK LTD,HDFCBANK FEB 2000 PE,HDFCBANK27FEB25P2000,2025-02-27,550,0.05
NFO,nse_fo,BERGEPAINT,85667,OPTSTK,CE,440,BERGER PAINTS (I) LTD,BERGEPAINT MAR 440 CE,BERGEPAINT27MAR25C440,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85668,OPTSTK,PE,440,BERGER PAINTS (I) LTD,BERGEPAINT MAR 440 PE,BERGEPAINT27MAR25P440,2025-03-27,1320,0.05
NFO,nse_fo,ADANIENT,85669,OPTSTK,CE,2000,ADANI ENTERPRISES LIMITED,ADANIENT APR 2000 CE,ADANIENT24APR25C2000,2025-04-24,300,0.05
NFO,nse_fo,ADANIENT,85670,OPTSTK,PE,2000,ADANI ENTERPRISES LIMITED,ADANIENT APR 2000 PE,ADANIENT24APR25P2000,2025-04-24,300,0.05
NFO,nse_fo,BERGEPAINT,85671,OPTSTK,CE,450,BERGER PAINTS (I) LTD,BERGEPAINT MAR 450 CE,BERGEPAINT27MAR25C450,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85672,OPTSTK,PE,450,BERGER PAINTS (I) LTD,BERGEPAINT MAR 450 PE,BERGEPAINT27MAR25P450,2025-03-27,1320,0.05
NFO,nse_fo,ADANIENT,85673,OPTSTK,CE,2040,ADANI ENTERPRISES LIMITED,ADANIENT APR 2040 CE,ADANIENT24APR25C2040,2025-04-24,300,0.05
NFO,nse_fo,ADANIENT,85674,OPTSTK,PE,2040,ADANI ENTERPRISES LIMITED,ADANIENT APR 2040 PE,ADANIENT24APR25P2040,2025-04-24,300,0.05
NFO,nse_fo,ADANIENT,85675,OPTSTK,CE,2080,ADANI ENTERPRISES LIMITED,ADANIENT APR 2080 CE,ADANIENT24APR25C2080,2025-04-24,300,0.05
NFO,nse_fo,BERGEPAINT,85676,OPTSTK,CE,460,BERGER PAINTS (I) LTD,BERGEPAINT MAR 460 CE,BERGEPAINT27MAR25C460,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85677,OPTSTK,PE,460,BERGER PAINTS (I) LTD,BERGEPAINT MAR 460 PE,BERGEPAINT27MAR25P460,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85678,OPTSTK,CE,470,BERGER PAINTS (I) LTD,BERGEPAINT MAR 470 CE,BERGEPAINT27MAR25C470,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85680,OPTSTK,PE,470,BERGER PAINTS (I) LTD,BERGEPAINT MAR 470 PE,BERGEPAINT27MAR25P470,2025-03-27,1320,0.05
NFO,nse_fo,HDFCBANK,85681,OPTSTK,CE,2040,HDFC BANK LTD,HDFCBANK FEB 2040 CE,HDFCBANK27FEB25C2040,2025-02-27,550,0.05
NFO,nse_fo,ADANIENT,85682,OPTSTK,PE,2080,ADANI ENTERPRISES LIMITED,ADANIENT APR 2080 PE,ADANIENT24APR25P2080,2025-04-24,300,0.05
NFO,nse_fo,ADANIENT,85683,OPTSTK,CE,2120,ADANI ENTERPRISES LIMITED,ADANIENT APR 2120 CE,ADANIENT24APR25C2120,2025-04-24,300,0.05
NFO,nse_fo,BERGEPAINT,85684,OPTSTK,CE,480,BERGER PAINTS (I) LTD,BERGEPAINT MAR 480 CE,BERGEPAINT27MAR25C480,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85685,OPTSTK,PE,480,BERGER PAINTS (I) LTD,BERGEPAINT MAR 480 PE,BERGEPAINT27MAR25P480,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85686,OPTSTK,CE,490,BERGER PAINTS (I) LTD,BERGEPAINT MAR 490 CE,BERGEPAINT27MAR25C490,2025-03-27,1320,0.05
NFO,nse_fo,BERGEPAINT,85687,OPTSTK,PE,490,BERGER PAINTS (I) LTD,BERGEPAINT MAR 490 PE,BERGEPAINT27MAR25P490,2025-03-27,1320,0.05
